id,title,url,upload_date,duration,view_count
R4Xbb8ITZSQ,[맹모닝 상담소]  무신론자의 신앙생활?,https://www.youtube.com/watch?v=R4Xbb8ITZSQ,,1309.0,38950
imkZFO-2NiM,[요한 묵상집]제27화 요한복음 4장 39절~42절,https://www.youtube.com/watch?v=imkZFO-2NiM,,490.0,1591
cXiwvmMIsRo,[맹모닝 상담소]  착한아이 콤플렉스에 걸린 엄마&와이프,https://www.youtube.com/watch?v=cXiwvmMIsRo,,1437.0,23619
hlv9vth3_F4,"[240120]  방어기제, 억압에 대해서",https://www.youtube.com/watch?v=hlv9vth3_F4,,5618.0,98957
euv4hLUOAjM,[요한 묵상집]제26화 요한복음 4장 37절 ~ 38절,https://www.youtube.com/watch?v=euv4hLUOAjM,,407.0,1182
MlHywRz7Ze8,[맹모닝 상담소]  몸이 아프다는게 유혹인가요?,https://www.youtube.com/watch?v=MlHywRz7Ze8,,1166.0,36001
x5vCFKpg6j8,[요한 묵상집]제25화 요한복음 4장 34절 ~ 36절,https://www.youtube.com/watch?v=x5vCFKpg6j8,,435.0,1440
K-XneCqLaBw,[맹모닝 상담소]  비혼주의 딸에 대한 엄마의 마음,https://www.youtube.com/watch?v=K-XneCqLaBw,,1461.0,21218
_5HppiFCG9M,[요한 묵상집]제24화 요한복음 4장 31절 ~ 33절,https://www.youtube.com/watch?v=_5HppiFCG9M,,417.0,1273
9c7ec6U3DF4,"[맹모닝 상담소]  부담되는 교무금, 십일조",https://www.youtube.com/watch?v=9c7ec6U3DF4,,1157.0,53830
cb5sY5A-efA,[요한 묵상집]제23화 요한복음 4장 23절~30절,https://www.youtube.com/watch?v=cb5sY5A-efA,,380.0,1110
gS2oCX59gf0,[맹모닝 상담소]  40대 여성의 소외감 극복방법,https://www.youtube.com/watch?v=gS2oCX59gf0,,1301.0,15860
QEdqetPtakw,2023년 12월 25일,https://www.youtube.com/watch?v=QEdqetPtakw,,67.0,3292
asGNYrYWEUA,[요한 묵상집]제22화 요한복음 4장 16절~22절,https://www.youtube.com/watch?v=asGNYrYWEUA,,460.0,1408
7PiKNLLlSC0,[요한 묵상집]제21화 요한복음 4장 11절~15절,https://www.youtube.com/watch?v=7PiKNLLlSC0,,458.0,1563
mtB-U4Ar6xw,[맹모닝 상담소]  친정 부모님과의 갈등,https://www.youtube.com/watch?v=mtB-U4Ar6xw,,1135.0,16069
YxVBoHjhhE0,[요한 묵상집]제20화 요한복음 4장 1절  ~ 10절,https://www.youtube.com/watch?v=YxVBoHjhhE0,,468.0,1680
BXi-ZOCNiWM,"[맹모닝 상담소]  성당의 높은 벽, 지친 예비신자",https://www.youtube.com/watch?v=BXi-ZOCNiWM,,1186.0,24453
oiELo8bGL08,[요한 묵상집]제19화 요한복음 3장 31절 ~ 36절,https://www.youtube.com/watch?v=oiELo8bGL08,,414.0,1292
Zy4HqCMgYQw,"[231125]  방어기제, 투사에 대해서",https://www.youtube.com/watch?v=Zy4HqCMgYQw,,3222.0,32886
XXdsfFnNQWI,[요한 묵상집]제18화 요한복음 3장 22절 ~ 30절,https://www.youtube.com/watch?v=XXdsfFnNQWI,,436.0,1415
b8aA7Jx3mzM,[맹모닝 상담소]  종갓집 며느리의 속마음,https://www.youtube.com/watch?v=b8aA7Jx3mzM,,1205.0,13144
luZlaam2Ebw,[요한 묵상집]제17화 요한복음 3장 19절~21절,https://www.youtube.com/watch?v=luZlaam2Ebw,,287.0,1240
VV_8bBibfns,[요한 묵상집]제16화 요한복음 3장 17절 ~ 18절,https://www.youtube.com/watch?v=VV_8bBibfns,,317.0,1583
PDt1HAoTL5Q,[요한 묵상집]제15화 요한복음 3장 9절 ~ 16절,https://www.youtube.com/watch?v=PDt1HAoTL5Q,,340.0,1622
IkYdW35brfg,[맹모닝 상담소]  교회  봉사자들의 불편한 마음,https://www.youtube.com/watch?v=IkYdW35brfg,,1488.0,60187
eSckwi4-IyQ,[요한 묵상집]제14화 요한복음 3장 3절 ~ 8절,https://www.youtube.com/watch?v=eSckwi4-IyQ,,372.0,1440
0GV0gYlgcXw,[맹모닝 상담소]  성경 외엔 다 헛된 것이다,https://www.youtube.com/watch?v=0GV0gYlgcXw,,1330.0,37149
PQIg8f6E51Q,[요한 묵상집]제13화 요한복음 3장 1절 ~ 2절,https://www.youtube.com/watch?v=PQIg8f6E51Q,,435.0,1463
3MH33UvMo7M,[231014] 2부. 가정폭력에 대해서,https://www.youtube.com/watch?v=3MH33UvMo7M,,1871.0,15909
vZufNhYydGU,"[231014] 1부. 방어기제, 융합에 대해서",https://www.youtube.com/watch?v=vZufNhYydGU,,2931.0,36721
qVM6k49fJ4c,[요한 묵상집]제12화 요한복음 2장 23절~25절,https://www.youtube.com/watch?v=qVM6k49fJ4c,,448.0,1362
PlOI4rtkNpI,[맹모닝 상담소]  나랑 다른 생각... 갈라치기의 위험성,https://www.youtube.com/watch?v=PlOI4rtkNpI,,1349.0,23203
ueJlC3vdOSQ,[요한 묵상집]제11화 요한복음 2장 18절~22절,https://www.youtube.com/watch?v=ueJlC3vdOSQ,,493.0,1702
K_r-3QlZckE,"[맹모닝 상담소]  영성체, 상처 받은 신자",https://www.youtube.com/watch?v=K_r-3QlZckE,,1772.0,42438
LPNUGqQgyys,[요한 묵상집]제10화 요한복음 2장 13절~17절,https://www.youtube.com/watch?v=LPNUGqQgyys,,463.0,1673
qjm29v0MsZ8,[맹모닝 상담소]  이기적인 남편과 어떻게 살아야 하나요?,https://www.youtube.com/watch?v=qjm29v0MsZ8,,1316.0,19091
TAd-hJsD9bg,[요한 묵상집]제9화 요한복음 2장 6절~12절,https://www.youtube.com/watch?v=TAd-hJsD9bg,,323.0,1808
_zIoT22iX04,[맹모닝 상담소]  시어머니와의 불편한 의사소통,https://www.youtube.com/watch?v=_zIoT22iX04,,1585.0,20673
aMUGSNdHPUY,[230916] 금쪽이가 갖고 있는 성격적 문제,https://www.youtube.com/watch?v=aMUGSNdHPUY,,4865.0,58997
6RJrBbZimTs,[요한 묵상집]제8화 요한복음 2장 1절 ~ 5절,https://www.youtube.com/watch?v=6RJrBbZimTs,,375.0,1932
5eWssRua6nE,[맹모닝 상담소]  부부싸움 후 굳이 함께 미사참례를 해야 하나요?,https://www.youtube.com/watch?v=5eWssRua6nE,,1191.0,18931
v0GALwu7t94,[요한 묵상집]제7화 요한복음 1장 43절 ~ 51절,https://www.youtube.com/watch?v=v0GALwu7t94,,495.0,1837
fRj5vcr3rio,"[맹모닝 상담소]  고해성사에 대한 불편한 마음(부제;모고해,모령성체에 대한 이야기)",https://www.youtube.com/watch?v=fRj5vcr3rio,,1486.0,52940
Gni1dnzAmG0,[요한 묵상집]제6화 요한복음 1장 40절~42절,https://www.youtube.com/watch?v=Gni1dnzAmG0,,384.0,1513
bS_QvCwbkPo,[요한 묵상집]제5화 요한복음 1장 35절 ~ 39절,https://www.youtube.com/watch?v=bS_QvCwbkPo,,490.0,1948
namH312812A,[요한 묵상집]제4화 요한복음 1장 29절~34절,https://www.youtube.com/watch?v=namH312812A,,461.0,2151
Os0SUO_cPss,[요한 묵상집]제3화 요한복음 1장 10절 ~ 28절,https://www.youtube.com/watch?v=Os0SUO_cPss,,413.0,2174
9B0krWvtBaU,[요한 묵상집]제2화 요한복음 1장 6절 ~ 10절,https://www.youtube.com/watch?v=9B0krWvtBaU,,349.0,2553
kcniT4-NIBE,[요한 묵상집]제1화 요한복음 1장 1절 ~ 5절,https://www.youtube.com/watch?v=kcniT4-NIBE,,339.0,5768
URqkIGVt2zE,"[맹모닝 상담소]  1일 1술 하는 남편, 와이프의 선택은?",https://www.youtube.com/watch?v=URqkIGVt2zE,,993.0,19382
DaD551Ztte4,[맹모닝 상담소]  듣기싫은 그 말.... 애는 잘 있어?,https://www.youtube.com/watch?v=DaD551Ztte4,,1484.0,32663
5EVEXnf4ehc,[맹모닝 상담소]  인간관계에서의 스트레스,https://www.youtube.com/watch?v=5EVEXnf4ehc,,1538.0,47414
Ys8VR_Vr0fA,[맹모닝 상담소]  애지중지 키운 딸 독립이 웬 말이냐?,https://www.youtube.com/watch?v=Ys8VR_Vr0fA,,1128.0,13964
wF6r4FkgWWQ,싫은사람,https://www.youtube.com/watch?v=wF6r4FkgWWQ,,105.0,9412
DKNNhARvgSg,[맹모닝 상담소]  슬기로운 본당 생활에서 거짓말을?,https://www.youtube.com/watch?v=DKNNhARvgSg,,1083.0,30019
A7flAMA02mk,[230617] 정신적 장애에 대하여...,https://www.youtube.com/watch?v=A7flAMA02mk,,5246.0,116609
tpI4qp55bBw,[맹모닝 상담소]  어려운 인간관계를 끊어? 참아?,https://www.youtube.com/watch?v=tpI4qp55bBw,,1307.0,64219
MkX4bsrPgfE,[맹모닝 상담소]  가족이 아닌 무수리의 삶을 살아온 딸,https://www.youtube.com/watch?v=MkX4bsrPgfE,,1417.0,27915
htWX58GgcBE,[맹모닝 상담소]  아~ 멘토인가? 진상인가?,https://www.youtube.com/watch?v=htWX58GgcBE,,1171.0,34570
BW0JRqm0kJM,2023년 5월 31일,https://www.youtube.com/watch?v=BW0JRqm0kJM,,99.0,6136
8UiczIRJELM,[맹모닝 상담소]  행복한 노년의 마음이란?,https://www.youtube.com/watch?v=8UiczIRJELM,,1375.0,55660
bRUxu86hB4E,[맹모닝 상담소]  맞벌이 부부의 갈등,https://www.youtube.com/watch?v=bRUxu86hB4E,,1296.0,20772
pUFzLA_Ac7c,[230513]제2부_게슈탈트 요법에서의 성격,https://www.youtube.com/watch?v=pUFzLA_Ac7c,,2873.0,33040
nfRmBQG_ODw,[230513]제1부_게슈탈트 요법에서의 성격,https://www.youtube.com/watch?v=nfRmBQG_ODw,,2391.0,37735
uAI-D13vwKk,용서와 화해,https://www.youtube.com/watch?v=uAI-D13vwKk,,179.0,6862
o5srWSh1XJE,[맹모닝 상담소]  바람직한 노년의 삶이란?,https://www.youtube.com/watch?v=o5srWSh1XJE,,1376.0,48437
Nmqu6DPKHQo,"[맹모닝 상담소] 며느리에 대한 사랑, 지혜인가? 술책인가?",https://www.youtube.com/watch?v=Nmqu6DPKHQo,,1005.0,30406
2RHqfX_seqM,[슬기로운 신앙생활]춘천교구 동명동 성당 편,https://www.youtube.com/watch?v=2RHqfX_seqM,,2791.0,68827
GQhZYcV6Xlo,[230415]제2부_이상심리학에 대해,https://www.youtube.com/watch?v=GQhZYcV6Xlo,,1631.0,35243
ZRDU9WVwkZA,[230415]제1부_게슈탈트 심리치료,https://www.youtube.com/watch?v=ZRDU9WVwkZA,,3654.0,57155
ONCWoPHoTC4,[cpbc]홍성남 신부의 사주풀이_2화 하느님은 왜 인간의 고통을 보고만 계시는가?,https://www.youtube.com/watch?v=ONCWoPHoTC4,,1075.0,30252
LdxcL7FC6Yk,열매 맺지못하는나무?,https://www.youtube.com/watch?v=LdxcL7FC6Yk,,183.0,6755
oCJD8-wIWAM,허풍,https://www.youtube.com/watch?v=oCJD8-wIWAM,,116.0,4460
iamCUy_7KXU,멈춰버린시계,https://www.youtube.com/watch?v=iamCUy_7KXU,,115.0,4333
Pmd2xhvJ6Nc,보호벽,https://www.youtube.com/watch?v=Pmd2xhvJ6Nc,,121.0,4144
Ro3J2rH61vQ,[230311]제2부_게슈탈트 치료법과 신앙,https://www.youtube.com/watch?v=Ro3J2rH61vQ,,2266.0,42026
uX7QANxyvOY,[230311]제1부_마태오복음의 심리학적 분석,https://www.youtube.com/watch?v=uX7QANxyvOY,,2449.0,46310
I7r5lDya8E4,[cpbc]홍성남 신부의 사주풀이_1화,https://www.youtube.com/watch?v=I7r5lDya8E4,,1011.0,15146
LaNBUV7KCI4,상담사목,https://www.youtube.com/watch?v=LaNBUV7KCI4,,1170.0,12749
X0LQUGFxsXA,알아차림,https://www.youtube.com/watch?v=X0LQUGFxsXA,,135.0,5826
3fH027FE3nM,[cpbc 뉴스] 가톨릭영성심리상담소 10주년 방송 영상,https://www.youtube.com/watch?v=3fH027FE3nM,,207.0,3515
sqJWDwlIq9E,[230217]제3부_마음의 상식,https://www.youtube.com/watch?v=sqJWDwlIq9E,,1394.0,43935
xdXm9Nm0fX4,[230217]제2부_게슈탈트 치료법과 신앙,https://www.youtube.com/watch?v=xdXm9Nm0fX4,,1935.0,71100
41jcP9zps1s,[230217]제1부_마태오복음의 영성적 관점,https://www.youtube.com/watch?v=41jcP9zps1s,,1362.0,36627
KeV5oCVXJ94,누가 행복한가,https://www.youtube.com/watch?v=KeV5oCVXJ94,,110.0,4563
9pAE_DRW7UQ,미얀마,https://www.youtube.com/watch?v=9pAE_DRW7UQ,,150.0,1993
Z2f4xzPq9Mo,감정,https://www.youtube.com/watch?v=Z2f4xzPq9Mo,,117.0,4210
FPslPBeBS9c,행복과 쾌락,https://www.youtube.com/watch?v=FPslPBeBS9c,,103.0,5223
r48oEnWt5i8,갈등해결,https://www.youtube.com/watch?v=r48oEnWt5i8,,127.0,5699
1AntdJPTbXk,생각과감정,https://www.youtube.com/watch?v=1AntdJPTbXk,,108.0,5604
qbv4iiq7DQk,캄보디아 사목,https://www.youtube.com/watch?v=qbv4iiq7DQk,,662.0,2503
t6cu8XUfVyE,캄보디아 사목하는 신부님들,https://www.youtube.com/watch?v=t6cu8XUfVyE,,598.0,2222
eqr0zpoctog,[슬기로운 신앙생활]제2화 고해성사와 자기성찰,https://www.youtube.com/watch?v=eqr0zpoctog,,344.0,7770
d9Xd1wFQv24,미신,https://www.youtube.com/watch?v=d9Xd1wFQv24,,143.0,5643
h5aDEQKlf0Q,[슬기로운 신앙생활]제 1화 빛과소금,https://www.youtube.com/watch?v=h5aDEQKlf0Q,,226.0,7107
hq_J-6agFgk,후회,https://www.youtube.com/watch?v=hq_J-6agFgk,,135.0,5753
0cNgohcnvXs,나와 남,https://www.youtube.com/watch?v=0cNgohcnvXs,,115.0,4610
-4razTyYa6o,영적인 피조물,https://www.youtube.com/watch?v=-4razTyYa6o,,129.0,3682
YgZ2n95GL1Y,말,https://www.youtube.com/watch?v=YgZ2n95GL1Y,,156.0,5868
asNMgH6K1X4,학대,https://www.youtube.com/watch?v=asNMgH6K1X4,,124.0,4139
-tp50ku3gP4,[톡쏘는 시사] 촉법소년에 대해서,https://www.youtube.com/watch?v=-tp50ku3gP4,,890.0,4618
ZxrGWJWAag4,힘빼,https://www.youtube.com/watch?v=ZxrGWJWAag4,,114.0,5232
9fBCXjh2YuU,내마음의집,https://www.youtube.com/watch?v=9fBCXjh2YuU,,112.0,5729
VjQ-2FKPImY,문제?,https://www.youtube.com/watch?v=VjQ-2FKPImY,,119.0,4248
4aPSD3kXWkM,자의식,https://www.youtube.com/watch?v=4aPSD3kXWkM,,133.0,4442
iNHgRUFPOxk,자기삶의주인,https://www.youtube.com/watch?v=iNHgRUFPOxk,,101.0,4651
F5WCCjHpqlU,걱정,https://www.youtube.com/watch?v=F5WCCjHpqlU,,120.0,5005
HJlI4TW2hRI,겸손,https://www.youtube.com/watch?v=HJlI4TW2hRI,,164.0,5273
4gLaFSXJkvU,혼잣말,https://www.youtube.com/watch?v=4gLaFSXJkvU,,118.0,5402
zgmMy79HKYQ,중요감,https://www.youtube.com/watch?v=zgmMy79HKYQ,,94.0,3939
P-KobPLtaGE,피해자증후군,https://www.youtube.com/watch?v=P-KobPLtaGE,,93.0,3807
Ar6DXe02SNM,지나침은 ㅡ문제,https://www.youtube.com/watch?v=Ar6DXe02SNM,,111.0,6544
8_JPRfgn38U,[221112]제2부_일상적인 심리현상,https://www.youtube.com/watch?v=8_JPRfgn38U,,2273.0,47377
-oWGLN6UjEU,[221112]제1부_영성심리에 대해,https://www.youtube.com/watch?v=-oWGLN6UjEU,,3172.0,58174
wTOECHpb7UM,잦은사과 하는사람들,https://www.youtube.com/watch?v=wTOECHpb7UM,,112.0,8788
pC9_FPz62pM,영웅,https://www.youtube.com/watch?v=pC9_FPz62pM,,140.0,4791
ey0xKQYBTQ0,착각인생,https://www.youtube.com/watch?v=ey0xKQYBTQ0,,119.0,6037
KP63a-5LczQ,강철멘탈,https://www.youtube.com/watch?v=KP63a-5LczQ,,147.0,6504
n7x4y-Sy1Dw,틈새휴식,https://www.youtube.com/watch?v=n7x4y-Sy1Dw,,101.0,3875
OJlGr4EkvT4,임은정검사,https://www.youtube.com/watch?v=OJlGr4EkvT4,,103.0,6224
_Zj1MIg2_pk,욕망 ㅡ나쁜것인가,https://www.youtube.com/watch?v=_Zj1MIg2_pk,,119.0,4609
3UzbmdybDJo,[221015]제2부_우리가 모르는 마음,https://www.youtube.com/watch?v=3UzbmdybDJo,,2687.0,152029
vJLGvwLadKM,[221015]제1부_순교자의 영성이란,https://www.youtube.com/watch?v=vJLGvwLadKM,,2044.0,16435
uryXvf63gu8,욕망,https://www.youtube.com/watch?v=uryXvf63gu8,,138.0,5514
VzoZX45RGkY,성공,https://www.youtube.com/watch?v=VzoZX45RGkY,,108.0,4481
SDmXDBX28iE,용기,https://www.youtube.com/watch?v=SDmXDBX28iE,,96.0,4700
OvzGoO1ouhk,[220917]병적인 신앙(통합본),https://www.youtube.com/watch?v=OvzGoO1ouhk,,5038.0,126572
R91ot86nUH4,믿음,https://www.youtube.com/watch?v=R91ot86nUH4,,114.0,3629
J5f42CAuQSE,[220917]제2부_병적인 신앙,https://www.youtube.com/watch?v=J5f42CAuQSE,,2484.0,22381
l7Q7hpfo0QU,[220917]제1부_병적인 신앙,https://www.youtube.com/watch?v=l7Q7hpfo0QU,,2644.0,32536
yRhPlf6PetM,일,https://www.youtube.com/watch?v=yRhPlf6PetM,,164.0,5714
HE1N8mGvDrQ,리더의 자질,https://www.youtube.com/watch?v=HE1N8mGvDrQ,,163.0,6066
4hglj8XRGAE,윈제훈시인,https://www.youtube.com/watch?v=4hglj8XRGAE,,137.0,1588
AlOSo75zeKE,구수환감독 ㅡ신간ㅡ이태석신부이야기,https://www.youtube.com/watch?v=AlOSo75zeKE,,84.0,1382
E3lbfnLVNxM,마르꼬묵상,https://www.youtube.com/watch?v=E3lbfnLVNxM,,224.0,4725
3nwdZyRs7SM,꼰대유머,https://www.youtube.com/watch?v=3nwdZyRs7SM,,94.0,3484
OhpLoC1F46Q,행복,https://www.youtube.com/watch?v=OhpLoC1F46Q,,184.0,5582
e16kT5A3jUQ,[220820]호감에 대해서(오디오),https://www.youtube.com/watch?v=e16kT5A3jUQ,,4766.0,134063
7T6j98qvjcM,망상,https://www.youtube.com/watch?v=7T6j98qvjcM,,146.0,4899
lNmrzxvuAPo,사랑,https://www.youtube.com/watch?v=lNmrzxvuAPo,,157.0,4653
01O-cREoW2Y,소음,https://www.youtube.com/watch?v=01O-cREoW2Y,,179.0,5438
YzDiAw9YfOU,새로운것,https://www.youtube.com/watch?v=YzDiAw9YfOU,,182.0,5024
d-TEsHdRGN0,산책,https://www.youtube.com/watch?v=d-TEsHdRGN0,,69.0,6892
1G3GOxNeeL8,인생살이,https://www.youtube.com/watch?v=1G3GOxNeeL8,,228.0,8645
wWsqCOBDC9A,식별능력,https://www.youtube.com/watch?v=wWsqCOBDC9A,,190.0,9694
6hOyPyUm67k,똑똑함이란,https://www.youtube.com/watch?v=6hOyPyUm67k,,227.0,8935
NmwPltQYQik,명상,https://www.youtube.com/watch?v=NmwPltQYQik,,168.0,2743
KIp3KDCBgFA,영성이란,https://www.youtube.com/watch?v=KIp3KDCBgFA,,104.0,4263
hniTRKqkUFA,분노,https://www.youtube.com/watch?v=hniTRKqkUFA,,225.0,7600
8uIJ5ft6LKw,믿음,https://www.youtube.com/watch?v=8uIJ5ft6LKw,,145.0,4129
RuYGGLcSIto,심리치료의 필요성,https://www.youtube.com/watch?v=RuYGGLcSIto,,178.0,5561
PRUs2pW-k8Q,[창세기묵상집]제145화 창세기 50장 22절 ~  26절 인생의 마지막,https://www.youtube.com/watch?v=PRUs2pW-k8Q,,457.0,1543
60DcZV86c_E,꼰대,https://www.youtube.com/watch?v=60DcZV86c_E,,219.0,7675
YJu8946VEYM,[창세기묵상집]제144화 창세기 50장 15절 ~  21절 대범한 요셉,https://www.youtube.com/watch?v=YJu8946VEYM,,394.0,1319
jDIiErU9mxI,산,https://www.youtube.com/watch?v=jDIiErU9mxI,,81.0,4200
uSJN5zeMZ2g,[창세기묵상집]제143화 창세기 50장 1절 ~  14절 야곱의 장례,https://www.youtube.com/watch?v=uSJN5zeMZ2g,,696.0,1306
ITMcjZ5qRZc,[창세기묵상집]제142화 창세기 49장 29절 ~  33절 죽음이란,https://www.youtube.com/watch?v=ITMcjZ5qRZc,,353.0,1357
h8H90-qAPOA,[220716]제2부_병적인 신앙생활 II,https://www.youtube.com/watch?v=h8H90-qAPOA,,2317.0,49128
ww3jJ5y79lw,[220716]제1부_병적인 신앙생활 II,https://www.youtube.com/watch?v=ww3jJ5y79lw,,2770.0,104608
bpVkU0ibOwg,[창세기묵상집]제141화 창세기 49장 1절 ~  28절 요셉의 이중적인 모습,https://www.youtube.com/watch?v=bpVkU0ibOwg,,434.0,1223
c5P74x4IB0Q,[창세기묵상집]제140화 창세기 48장 1절 ~  22절 논다는 것의 의미,https://www.youtube.com/watch?v=c5P74x4IB0Q,,474.0,1281
Z7JnckVVbFc,[창세기묵상집]제139화 창세기 47장 27절 ~  31절 야곱의 인생,https://www.youtube.com/watch?v=Z7JnckVVbFc,,355.0,1247
Ew1qZS3bVic,[창세기묵상집]제138화 창세기 47장 13절 ~  26절 요셉의 이중적인 모습,https://www.youtube.com/watch?v=Ew1qZS3bVic,,881.0,1520
m8sXrrUkIzU,[창세기묵상집]제137화 창세기 47장 1절 ~  12절 진정한 어른이란,https://www.youtube.com/watch?v=m8sXrrUkIzU,,394.0,1433
OKu3TnWmIWQ,[창세기묵상집]제136화 창세기 46장 28절 ~  34절 요셉이 가족을 맞이하다,https://www.youtube.com/watch?v=OKu3TnWmIWQ,,308.0,1408
nFRbEMoLdIE,[창세기묵상집]제135화 창세기 46장 1절 ~  7절 야곱의 성격,https://www.youtube.com/watch?v=nFRbEMoLdIE,,414.0,1336
AOoU6utaI-I,[창세기묵상집]제134화 창세기 45장 21절 ~ 28절 병적인 죄책감,https://www.youtube.com/watch?v=AOoU6utaI-I,,532.0,1559
edpt6-nknW0,성인신심,https://www.youtube.com/watch?v=edpt6-nknW0,,157.0,3120
VDtjuD_hqzk,[창세기묵상집]제133화 창세기 45장 16절 ~ 20절 파라오의 통 큰 그릇,https://www.youtube.com/watch?v=VDtjuD_hqzk,,526.0,1336
e8xGshnmZ4Q,분심,https://www.youtube.com/watch?v=e8xGshnmZ4Q,,159.0,6733
zhuRYghExzI,[창세기묵상집]제132화 창세기 45장 1절 ~ 15절 요셉의 콤플렉스 극복,https://www.youtube.com/watch?v=zhuRYghExzI,,447.0,1209
guECGtFvBbM,마산사제단 미사,https://www.youtube.com/watch?v=guECGtFvBbM,,84.0,2860
h3SwNpSuDTU,[창세기묵상집]제131화 창세기 44장 18절 ~ 34절 승자의식,https://www.youtube.com/watch?v=h3SwNpSuDTU,,506.0,1267
g_eMvowNii8,[창세기묵상집]제130화 창세기 44장 1절 ~ 17절 겸손함이란,https://www.youtube.com/watch?v=g_eMvowNii8,,519.0,1931
Sln-tbx1BS4,2022년 6월 18일,https://www.youtube.com/watch?v=Sln-tbx1BS4,,86.0,2592
hRe0y9hkbO8,[창세기묵상집]제129화 창세기 43장 13절 ~ 34절 요셉의 자기 인식,https://www.youtube.com/watch?v=hRe0y9hkbO8,,364.0,1652
3YhFSOKUOm8,[창세기묵상집]제128화 창세기 43장 1절 ~ 34절 앞날의 대한 생각,https://www.youtube.com/watch?v=3YhFSOKUOm8,,449.0,2022
8AoIqAFCeHc,[창세기묵상집]제127화 창세기 42장 25절 ~ 38절 자기 파괴적 삶,https://www.youtube.com/watch?v=8AoIqAFCeHc,,397.0,1911
4B5x3fPGMu0,[220611]제2부_병적인 신앙생활,https://www.youtube.com/watch?v=4B5x3fPGMu0,,2539.0,94618
bjkAi7JAyS4,[220611]제1부_병적인 신앙생활,https://www.youtube.com/watch?v=bjkAi7JAyS4,,2361.0,189046
IJf8JFGarHU,[창세기묵상집]제126화 창세기 42장 6절 ~ 24절 요셉의 자아,https://www.youtube.com/watch?v=IJf8JFGarHU,,413.0,1200
myNsARrQr_w,[창세기묵상집]제125화 창세기 42장 1절 ~ 5절 하루란 무엇인가,https://www.youtube.com/watch?v=myNsARrQr_w,,456.0,1583
FRcoBblR6kQ,꼰대유머,https://www.youtube.com/watch?v=FRcoBblR6kQ,,139.0,4316
R2Fxp7lq3gc,[창세기묵상집]제124화 창세기 41장 53절 ~ 57절 요셉의 내적 풍요로움,https://www.youtube.com/watch?v=R2Fxp7lq3gc,,494.0,1420
J67ZVKydCr8,꼰대유머,https://www.youtube.com/watch?v=J67ZVKydCr8,,117.0,4604
